,id,text,normal,insult,obscenity,threat
1600,185171,хам и урод больше нечего сказать.,0,1,0,0
1601,156685,это мои и в друзья они не просятся так как всё происходит автоматом,1,0,0,0
1602,30983,красиво пополняет реку!!,1,0,0,0
1603,149299,сед может отборного коньяка ? :d,1,0,0,0
1604,17677,"поддерживаю вас во всём. а у этого маразматика крыша уже давно едет, уже не остановить.",1,0,0,0
1605,213147,"из этого ведра если только телят поить , нормальная доярка не станет молоко в это ведро доить:)",1,0,0,0
1606,65089,хотелось бы услышать прямую речь градоначальника.,1,0,0,0
1607,42945,ты сам такой! урод конченный!,0,1,0,0
1608,206531,70 ый кдпо ортм 91 93 осень хабаровск,1,0,0,0
1609,242072,а у мну вот чё есть 🙈девочки на днюху подарили мне сучки 🙈(fr),0,1,0,0
1610,172951,лучше бы со схемами обрезки. а так не очень понятно.,1,0,0,0
1611,152898,только для работников?,1,0,0,0
1612,154524,отстрелялся ракетами всеми игроками,1,0,0,0
1613,112347,счастья вам красатулички,1,0,0,0
1614,89261,"ты хуйло сам ты где спиздил деньги и сьебался,а как же куля в лоп пиздабол",0,1,0,0
1615,53443,байер - рейнджерс 2 : 0 севилья - рома 1 : 1 базель - айнтрахт 1 : 1 вулверхэмптон - олимпиакос 1 : 0 манчестер с - реал 1 : 1 ювентус - лион 1 : 0 бавария - челси 3 : 0 барселона - наполи 2 : 1,1,0,0,0
1616,103761,"цена договорная, срок эксплуатации 1 год.",1,0,0,0
1617,14116,и где тут огурцы?,1,0,0,0
1618,37018,алоэ цветёт оранжевыми цветами и не совсем редко. у меня цвёл.,1,0,0,0
1619,195052,девушка просто оболдено приятная и красивая,1,0,0,0
1620,121100,"о, 5 банки в какую цену?",1,0,0,0
1621,65410,"чудеса там , где их делают ...если душа человека жаждет чуда , сделай ему это чудо ...",1,0,0,0
1622,9157,еще так же скоро начнут потрашить логово единоросов и давить их надо как тараканов .,0,0,0,1
1623,214983,"ага,ходила я ....!!!!справка о нужде нужна!!!!",1,0,0,0
1624,93143,"есть вера и есть неверие, третьего не дано, и никакими красивыми и правильными фразами не убелишь свое неверие. в церковь люди ходят разные, но бог за других с нас не спросит, а как жили мы сами, что делали, говорили, думали?! если будете иметь общение друг с другом и с ним, тогда кровь иисуса омывает и очищает от всякого греха, а причастие подкрепляет наш дух. дома и в душе этого не произойдет без церкви, выводы делайте сами.",1,0,0,0
1625,74777,у нас тимоша любит огурцы арбуз и конфеты шоколадные,1,0,0,0
1626,160954,бонасье констанция)))),1,0,0,0
1627,134653,низкий поклон вам,1,0,0,0
1628,198022,ничего не понял,1,0,0,0
1629,166170,бордовый есть?,1,0,0,0
1630,53462,какие мужественные люди были и родину защищали......низкий поклон. а сейчас .....блять....одни эгоисты и продают родину..../ копать недра и продавать ради личного богатства и есть в том числе свою родину продавать ..... а мужественные солдаты красной армии и оставили потомкам землю своей родины не тронутой защищая ценой собственной жизни!!!!!!!,1,0,0,0
1631,71120,"какой умница , трудяга знает что не потопаешь не полопаешь",1,0,0,0
1632,94899,"а на что тут вестись , что есть , то есть",1,0,0,0
1633,91405,"кто,если не мы?",1,0,0,0
1634,247577,хочу быть там,1,0,0,0
1635,158579,вдв зч б е камлрова оч ч оч академический москв всторвнов од района омите обращение к путину так гвардейць обращение к путину говорят десантни десантники,1,0,0,0
1636,140509,"а глаза,так и хочет цапнуть когтищами!",1,0,0,0
1637,119242,откуда такие познания ук.рф,1,0,0,0
1638,210087,"мария подскажите,что-то известно по поводу 1 выкупа (оплачена водолазка)её должны были перезаказать повторно.она придёт или можно не ждать?",1,0,0,0
1639,187979,игра не грузится совсем,1,0,0,0
1640,179715, сбой сбой сбой !!!! не могу в игру зайти,1,0,0,0
1641,141143,хоть и пидор а мыслит верно,0,1,0,0
1642,148290,у меня тоже какие проблемы ходила по врачам они считают что я здорова.,1,0,0,0
1643,231401,куплю велосипед для мальчика 8 лет. обращаться по телефону 89185668427 или в личку.,1,0,0,0
1644,135485,мой.член.28.см.хотите.,0,0,1,0
1645,8896,"хвостики так хотят жить...! молодец, мужчина, у меня нет пока больше слов...💋",1,0,0,0
1646,221077,вы работаите?,1,0,0,0
1647,19867,"так и есть. становится понятно каков человек, услышав его высказывания.",1,0,0,0
1648,169959,очень красиво а самое главное сколько труда и терпения вложена в эту красоту,1,0,0,0
1649,123016,и платить зарплату пять тысячь,1,0,0,0
1650,33581,цена и размерный ряд,1,0,0,0
1651,175162,эдим мен маст уша кун мен маст эдим мбекф я был нереально пьян а в тот день,1,0,0,0
1652,56509,👍молодцы,1,0,0,0
1653,94538,прелесть 😂😂😂,1,0,0,0
1654,102899,вот вот ана будет саленая а хотите сладкую на это есть сахар и все.,1,0,0,0
1655,166117,нормально молодец,1,0,0,0
1656,189202,"хотеть не вредно , но увы только для чиновников льготы",1,0,0,0
1657,150103," я за воробьева а. т. - с уважением, дударева ирина!",1,0,0,0
1658,110999,"где-то там мне твоё тепло осталось, где-то там. где-то там мне не страшна разлук усталость, где-то там. где-то там мне не нужна заботы жалость, где-то там. где-то там вдруг раскололось небо пополам.",1,0,0,0
1659,202860,сказочный до...,1,0,0,0
1660,7197,ухты как круто и точно сказано!!!,1,0,0,0
1661,185476,пидораас картофельный,0,1,0,0
1662,25937,"зачем покупать оки не пойму,киньте мне на карту 3000 без комиссии я скажу вам спасибо,от этого вы получите кайф",1,0,0,0
1663,129473,обратится к мастеру по ул заводская номера гезнаю его тел но он очень хорошо ремантирует и у него много деталей от машинок разных он в каневской много заказов делает просто я живуна этой улице и знаю дорого он не берет не пожалеете по моему заводская1 самый крайний домпо правой стороне,1,0,0,0
1664,223174,красивая что сказать больше,1,0,0,0
1665,84625,какой красавчик!!!🐶🐶,1,0,0,0
1666,128324,вадной разбудил дчвала,1,0,0,0
1667,8355,мамку я твою ипал срашка говно путин вор есвобода риss гиот америка это круто оппозиция россии выглядит примерно так vарlака сом,0,1,1,0
1668,44902,сгубил такую красоту. они долго не стоят в вазах.,1,0,0,0
1669,140390,"ты пидор, вот это ты ушлёпок запомни точно!",0,1,0,0
1670,64308,жаль только что фото не из нашей страны.,1,0,0,0
1671,147137,у нас дождик идё монотонно так нудно,1,0,0,0
1672,120829,просто супер!!!👍,1,0,0,0
1673,195711,"браво жене! а ты как хотел? легко и быстро прыгнуть из одной постели в другую? помудохайся и ты, чтоб жизнь малиной не казалась.",1,0,0,0
1674,72417,"круто, этим котятам можно позавидовать, они так сладко спят",1,0,0,0
1675,181175,в нашей нынешней жизни быть праведной? сожрут те люди кто считает себя правильным ! так что успокойтесь!,1,0,0,0
1676,193524,если ты по поводу битвы альянсов как буд-то в первый раз,1,0,0,0
1677,49468,по себе судишь. советы при себе оставь. гопник опушённый. с пидарами я не общаюсь. !,0,1,0,0
1678,11260,запарили уже уроды опять не грузится не чего на какой хер такая говно игра закрыли бы тогда да и всё чего нервы людям трепать,0,1,0,0
1679,118069,пришлось арам,1,0,0,0
1680,5253,"очень понравилось зелёное, лайм, внутри сливочное в лаймовом соке",1,0,0,0
1681,230660,хотелось бы чтобы во все страны летали самолеты. будет 👌👍,1,0,0,0
1682,89772,привет! позвони 89513883022 новосибирск,1,0,0,0
1683,149095,грусть - горсть - трость,1,0,0,0
1684,48030,"где это говенное перемирие,пацаны гибнут. ok.ru/profile/572729674046/album/804247670846/873386433854",1,0,0,0
1685,168187,ювелирно нежно мы давим на другое )))на жалость просто давим ))))),1,0,0,0
1686,173206,вы продали или нет,1,0,0,0
1687,57745,"нахуй таких родителей,,,,,,,, твари",0,1,0,0
1688,108021,особенно турция с нами считается построили им газопроводы они покупают газ у всех наши газопроводы стоят,1,0,0,0
1689,78786,татьяна я с тобой с удовольствием поменяюсь) паша,1,0,0,0
1690,182683,"с днём рождения принцесса, пусть у тебя будет всё хорошо, и просто отлично!!!🎂🎂🎂💰💰💰",1,0,0,0
1691,131934,"так он полуживой был, дозы алкаголя были нешуточные.жаль конечно, но человек не хотел понимать, что такое при его жизненной позиции когда то должно было произойти и конечно по его вине.если совесть не умерла, то пусть этому человеку в первую очередь будет мука на всю жизнь за то, что лишил жижни человека…",1,0,0,0
1692,121375,не плохо ! дела добрые тоже надо делать ! доброго здоровья тебе !!! хлеб всегда нужен он всему голова ! 🍞 🍞 🍞 🍞 🍞 🍞 🍞 🍞 🍞 🍞 🍞 🍞 👍 👍 👍 👍 👍,1,0,0,0
1693,84382,"что слышно про 1,5",1,0,0,0
1694,9944,а отпуск ещё быстрее ((((((,1,0,0,0
1695,21261,"сборище жыдовок. опять жыды самые умные, красивые, талантливые и влиятельные. сразу видно откуда ветерок дует. жыды пиарятся! за русов и народы других национальностей в этой стране забыли, сделали все возможное, чтобы доказать, что мыжиды самые-самые, а вы борохло, гои,- слуги и рабы, стадо для иудеев. вот так позабыт руский народ и его культура и самобытность. у нас в кино жыды везде изображают руских, во так и перетянули одеяло на себя, а многим и мозги!",0,1,0,0
1696,182282,"милая танечка, я больше 25 лет живу в германии. а почитаю иногда тот бред что люди там у вас пишут так надо сказать одни маты то и остальсь. а про пошлость так это вы про што? или вы не замужем или с мужем в прятки играете?",1,0,0,0
1697,216429,инопланетяне посетили нашу планету земля...поедите с ответным визитом- будите в тренде..😜,1,0,0,0
1698,1495,"красота, схемой поделитесь пожалуйста.",1,0,0,0
1699,138568,под жареную картошку самое то читать😂😂😂,1,0,0,0
1700,1490,"молодцы ребята,защищайте нашу родину!!!",1,0,0,0
1701,2099,"или у тезки крыша напрочь звезданулась? или, как говорят французы, ищите женщину. рулит им кто-то. как бы к нему не относились. выше, что он есть на данное время, не куда не прыгнет. за сборную?! черчесов спартаковец, но он будет смотреть и думать?! ✌️⚽",1,0,0,0
1702,143405,"👍браво тому, кто это написал!!!!",1,0,0,0
1703,76671,я тоже пользуюсь.,1,0,0,0
1704,113822,"совсем ебнулись, косоглазые....",0,1,0,0
1705,63564,есть такие ещё сапоги,1,0,0,0
1706,34700,"добрый вечер. как можно приобрести, а почему вы продаете?",1,0,0,0
1707,183774,свет это ксюха!,1,0,0,0
1708,240084,"политика-дело серьезное!!!. ,вот только политики бывают умные и дураки .умный политик приносит пользу своей стране,....а дурак -одни беды и разруху!!.",1,0,0,0
1709,77225,кадырова надо выбрать на один срок. тогда куда денется пятая колона я думаю он немного навёл порядок.,1,0,0,0
1710,9833,10 картинка есть такой и жёлтыми брюками,1,0,0,0
1711,189323,"что вы все высокомерные такие, ни культуры, ни уважения.я родилась в смирных,выросла на рыбе породы лососевых: от горбуши до кижуча.с детских лет помню папу в высоких резиновых сапогах.уезжали они речку поронай и привозили лососевых.готовили разными способами:и солили и коптили,и жарили,и мариновали.а уж свежепосоленную икру ложками-до сих пор помню.а теперь живу в ставропольских степях.продают лосось,но цены...без слез не глянешь.а вид перемороженный,для врагов приготовили.я за вас,ребята,порадовалась,что подарил океан вам рыбы.кушайте на здоровье и не пытайтесь унижать друг друга...",1,0,0,0
1712,58900,"казел,,,,,, под расстрел его, вместе со всей шайкой",0,1,0,1
1713,241201,да моя ты прелесть!!! трудная задачечка у тебя....,1,0,0,0
1714,238054,8-904-030-63-00 александр. попробуйте ему позвонить.,1,0,0,0
1715,130990,как как по влияла я приехал в узбекистан так как я гражданин узбекистана официально женат на гражданке россии пока ждал загранпаспорт границы по закрывали вот сидим ждем чтоб вернуться к семье,1,0,0,0
1716,161360,13 -- васильев сеогей,1,0,0,0
1717,47111,умнички.классная форма.,1,0,0,0
1718,212718,я никогда не была в родионово! а очень хотелось бы !,1,0,0,0
1719,51800,пестряк,1,0,0,0
1720,23499,серая цветом была?,1,0,0,0
1721,239722,"ауди 2,3 промываети",1,0,0,0
1722,217881,все вопросы пожалуйста в лс.,1,0,0,0
1723,239467,а больше ничего не было,1,0,0,0
1724,110848,"так она с него и не слезает,",1,0,0,0
1725,76723,"а зачем его искать,оно у всех",1,0,0,0
1726,78370,"она с сынком своим живёт и радуется жизни,обеспечила себя и своего сынка на все поколения,вот как надо воровать,а тут за мешок комбикорма три года условна ,вот как понимать,,,,",1,0,0,0
1727,25358,"господи,спаси и сохрани.аминь🙏🙏🙏",1,0,0,0
1728,125918,путин в в ииvтин прямая рвчь путин прямля вечь речь б лет как за прямля как постоянно превратить друзей всех сделать переигрывать государство как миллься кк ы и при изгоя этом страну в все бы остаться проебать и при чем ни,0,1,0,0
1729,22045,бедненкий мой унего отобрали прелост,1,0,0,0
1730,53275,на урановые рудники может быть хоть там отнего польза для страны будет .😉👍👍👍,1,0,0,0
1731,86204,"а знаете,я думаю что он выбрал свой путь.только жаль народ,который недоумевает от его фортелей.зная его натуру за много лет правления я не могла представить,что он может предать.хотя его двуличие именно это и предвещало.и всё таки надеюсь, что здравомыслие возобладает.мы ведь тоже не знаем кто такие 33 богатыря.а бацька знает чем для него и для беларуси закончится этот спектакль.поэтому надо всем набраться терпения и не нагнетать обстановку.",1,0,0,0
1732,230937,ну как так можно! неужели нет ни какой жалости? а если с его дедушкой так кто то поступит!,1,0,0,0
1733,21780,нашла 5 отличий,1,0,0,0
1734,245745,"у всех по разному, начинают платить ото дня, когда вас поставят и до след даты. и повторно от даты последней.",1,0,0,0
1735,75441,не говори за всех,1,0,0,0
1736,183439,услуги прайс на бо ооо ооо sоо оо воо зо ооо чоо о боо чб мин котати ооо на экипаже чае уроки в верховой езды занятий чооо фотосессия боо час зоо за лошадь пони каждую доп катанне бооо на тройке час,1,0,0,0
1737,132664,всех убила убежала))),0,0,0,1
1738,241815,каком раене живешь,1,0,0,0
1739,160576,молодец не растерялись.,1,0,0,0
1740,28142,на подкладке?подойдет как осенняя куртка?,1,0,0,0
1741,149031,что он там вобще делает?дать ему метлу и пусть подметает тратуары.почему все бездельники рвутся к власти.,1,0,0,0
1742,51105,"вы где живёте, и цена цветов?",1,0,0,0
1743,225426,"от куда у тебя такие деньги!!!! а мы всем миром собираем на лечение больных детей,а ты в платюшке😡",1,0,0,0
1744,14967,"капец фарт))...сколько бы мы не знали в жизни,всегда есть чему удивится)👍",1,0,0,0
1745,68955,"уважаемые алексинцы! поздравляю вас с днём нашего любимого города! желаю вам доброго здоровья, семейного благополучия, удачу во всех делах, а городу процветать! привет родным и близким кирвас ,чижовой, зотовой, головым и одноклассникам.",1,0,0,0
1746,55801,"хватит лаять - не собаки же, чё пендосам подрожать ??? - можно просто по русски - касс...",0,1,0,0
1747,205641,обаоденный,1,0,0,0
1748,102865,выбирайте правильного губернатора)))! из казны наш в.в.в. выделил денежку на такую благодать ))))!,1,0,0,0
1749,222558,"новый сорт , красивый, я такого не видела !!!! и вот вам дамские пальчики с накрашенными ноготками !!!!",1,0,0,0
1750,118861,1000% согласно,1,0,0,0
1751,182880,"привет, у меня давно не было близости. сейчас решила развлечься, хочешь посмотреть?) заходи https://girlif.design мой профиль alixa20это бесплатно",1,0,0,0
1752,112431,необходимо подать в международный суд ! здесь всё куплено!,1,0,0,0
1753,174784,фото сейчас нет. микроволновка не дома. завтра вечером могу сфоткать. цена 1000. рублей,1,0,0,0
1754,210423,у животных проще!!!(ch),1,0,0,0
1755,140868,"с 30-31июля,2 августа в нефтяниках стоял отвратительный запах газа.сама лично звонила ,выезжали с замерами.сказали,что только за месяц 3200 жалоб.тут не в пожарах дело,а в травле .потому и уезжают из омска ,т.к.город не думает о здоровье граждан.я сама лично каждый раз звоню на горячую линию и мне говорят,что звонков с жалобами много.спасибо за обрпщение....и что нам делать？валить из города.",1,0,0,0
1756,193707,13 туристов господа удачи 6/500 (10 чел),1,0,0,0
1757,44521,попробуйте с пипетки кормить !,1,0,0,0
1758,86035,"все, понятно, с пляжем в северск на томи, будем ездить на озера, по вымышленнм справкам, написанным от руки, а дороги у нас в северске, желают лучшего, все кусками, пол дороги как на стиральной доске едешь половина ещё терпимо, особенно от площади в сторону дк островского.",1,0,0,0
1759,51115,будет счастливы и деткам здоровья !!!,1,0,0,0
1760,12287,"ни кто ни чего не поднимал. отдал бандитам , ворам и жуликам, те поделили сферы влияния между собой. все, пузырь переполнен нечистотами , скоро лопнет.",1,0,0,0
1761,20016,предлагаю идти тебе нахуй,0,1,0,0
1762,215486,сейчас на моем сайте открыта распродажа срезки coleusy.ru,1,0,0,0
1763,113546,"да, леночка, лучшее стихотворение,я тоже его обожаю!",1,0,0,0
1764,43975,котик везде троллить успеваешь,1,0,0,0
1765,189861,мой любимый цвет(lo)﻿,1,0,0,0
1766,969,"как же так! такой вещи простой в хозяйстве не оказалось! выручайте, люди добрые! мне нужно: масло подсолн. https://ok.ru/game/kingdom/?item=539065423762_1596438256_2/0/114 прислать масло подсолн. https://kingdom.ugo.ru/",1,0,0,0
1767,120448,"я смотрю мужиков то за 28 лет проебали точно. одни озабоченные бляди остались. главное чумоданы(не чемоданы) они собрали на блядки. носки свои вонючие незабудте. вы на себя то поглядели вначале? толстые, лысые. вы сначала выучите русский язык, чтоб писать без ошибок.",0,1,0,0
1768,76463,все вопросы по☎,1,0,0,0
1769,206237,"говно ты армянское покушаешь гнида, такую мразь как ты, нужно было удушить в утробе матери.",0,1,0,1
1770,140162,мне понравилось!🤗,1,0,0,0
1771,15601,"какие 65 и 60,уже к 45 и 55 годам у многих нет здоровья.лечиться не вылечишься,группу не дают,как хочешь так и выживай.а у кого здоровье есть и работа по силам,тот и без повышения работает.на пенсию жить можно,но и пенсионеры люди живые и то хочется,и на то глаза смотрят.таблетки очень дорогие,жкх и прочие расходы.",1,0,0,0
1772,38585,"часовня хороша ! но солнечного света в ней нет в течение всего дня,т.к. его закрывает 10-ти этажный дом,построенный аккурат перед часовней !!! по этой же причине его практически не видно даже с ул. дружбы народов! жапь... другого места для строительства дома не нашлось! а что? это же не мечеть!",1,0,0,0
1773,88603,куплю стиральную машину автомат не дорого,1,0,0,0
1774,195488,"а хлебушек,который я покупаю,не днях подорожал на 10%(стоил 30,а теперь 33р. )...",1,0,0,0
1775,20782,а можна как-то купить такую красоту,1,0,0,0
1776,239216,"я никому не навязываю своего мнения, если вы с ним не согласны - это ваше право. а если вам доставляет удовольствие кого-то оскорблять - я вас искренние не понимаю",1,0,0,0
1777,197605,какая нежность,1,0,0,0
1778,66921,500 рублей.,1,0,0,0
1779,124612,а что за порода..?,1,0,0,0
1780,213252,"открой, смешно",1,0,0,0
1781,131438,"вот какие нехорошие , вот вам задаст миротворец всемогущий !",1,0,0,0
1782,14850,вы дауны всегда лопается возле шва,0,1,0,0
1783,237107,"почему пенсионеры других городов должны выходить поддерживать чужого губернатора, подозреваемого в заказных убийствах?",1,0,0,0
1784,198657,"сухая полынь горькая измельченная ст. ложка утром и вечером и у вас нет глистов, так же нет кишечной палочки, сон идеальный. женских болезней нет.уходит лишний вес. попробуйте, 10дней надо пить утром и вечером по ст. ложке сухой травы запивая водой, перерыв неделя, и снова 10 дней. недавно наткнулась на одну статью тут в одноклассниках, эту статью сохранила на своей странице с её помощью уже убрала 4кг своего лишнего веса, кому тоже есть интерес можете зайти глянуть, мне не жалко;-) ",1,0,0,0
1785,122679,далбаеб ты кур остынь пожалста ну тебя на хуй ты нацист тупорылый🐔,0,1,0,0
1786,47146,"без корочки?- а полбуханки не хотите, друзья-то тоже голод ные",1,0,0,0
1787,111935,"ну что-то нет сегодня этих выплат, так что враки это всё",1,0,0,0
1788,173610,"просто сегодня бужу в цвз, хотела заодно.",1,0,0,0
1789,69940,прикольные клоуны!!!,1,0,0,0
1790,233671,"пригласите, пожалуйста, на ирисы",1,0,0,0
1791,83947,да она уже слилась))),1,0,0,0
1792,221443,добрый день! подскажите пожалуйста-пансионат южный в николаевке есть путевки на август с 23?,1,0,0,0
1793,54038,"как две змеи. долгое думала, что это. оказывается бабочка.",1,0,0,0
1794,35606,качественное вино,1,0,0,0
1795,123360,"д.д. так же делала пэд кт, показало в нижнем отделе пищевода, пришла к онкологу, он говорит, воспаление какое-то, у меня 2,8 показало, он гтворит если с онкологией связано, намного больше накапливпюает. сделала фгдс, восполение пищевода, не до конца закрывается вход из желудка, жел.сок раздражает пищевод.назначили лечение. так что нужно дообследоваться и лечиться, и все будет хорошо!😉",1,0,0,0
1796,122545,"очень любим тебя и твои песни,за душу берут🐍🌹🌹🌹🌹🌹",1,0,0,0
1797,76762,а нам не надо смотреть одобрит или нет партию кремль партия будет или не будет существовать от того как мы проголосуем если нам нужна ещё партия нахлебников то давайте голосуйте а наша жизнь не улучшится ни на копейку а только уменьшится бюджет на содержание этих партий а на пенсии бюджета хватать не будет,1,0,0,0
1798,152332,"для улучшения состава крови можно принимать такой отвар:корни одуванчика измельчить, 1 ст. ложку залить 1 стаканом кипятка и дать настояться 25-30 минут. принимать натощак в течение 7-10 дней.",1,0,0,0
1799,214513,такую музыку десантники точно слушать не будут,1,0,0,0
1800,95848,ос праздником и с днем рождения внука,1,0,0,0
1801,19541,волжский 1559 сбербанк,1,0,0,0
1802,67249,или кубическое?,1,0,0,0
1803,155645,эту суку и шакалов продающих россию отпидорасить,0,1,0,1
1804,203000,если путина любят пидары такие как ты - то ему не долго осталось.,0,1,0,0
1805,34447,"вот видимо у них в кремле всё, как в древнем мире и закончится.",1,0,0,0
1806,154888,а за великого разенбаумма я рад я его песни слушал и там и там и пусть ему эти медальки будут как от всех нас,1,0,0,0
1807,246337,а где посмотреть изделия,1,0,0,0
1808,36070,как летали так и будут летать.....,1,0,0,0
1809,210649,марго дорогая😘😘😘😘😘😘😘😘😘😘😘😘😘💋💋💋🌺,1,0,0,0
1810,97529,сбербанк онлайн операции чек по сбербанк онлайн операция перевод с карты на карту дата мску аоперации июл оо операции мску время з зо чб номер документа бвчв статус операции выполнен успешно сумма операции зб оо руб комиссия ооо руб отправитель ббзв иг gоld получатель карты боо код ав вторизации бзвч получатель платежа александровна дарья пао платеж выполнен опиll,1,0,0,0
1811,98155,фото - эксклюзив - встреча добра со злом,1,0,0,0
1812,62512,стол отдельно не продается?,1,0,0,0
1813,90674,"ну да , когда начали снимать , оператор видимо заранее знал , что она выбросит не то . сказочники",1,0,0,0
1814,8238,на телевезионки высокостный год (hu),1,0,0,0
1815,7963,а почему бв нет!,1,0,0,0
1816,58530,из какого дерьма ты вылезла хуесоска???,0,1,0,0
1817,196023,одно слово мрази продажные свое получат придет время,0,1,0,1
1818,180044,"сука, ты сдохнешь не своей смертью",0,1,0,1
1819,239631,"дочка, ох какие скалы!!!",1,0,0,0
1820,233489,лучшие здесь гаврилов и шавло ok.ru/profile/571653931359/pphotos/894150366047 ok.ru/profile/571653931359/album/876858683743/895678468703,1,0,0,0
1821,2907,хуесоска!!!,0,1,0,0
1822,202189,это замки нациков так что все в поряде,1,0,0,0
1823,196578,"доброго дня! женщины, все чаще стала замечать что у многих есть проблема как шишки на большом пальце ноги... сейчас лето, ничего не скроешь, а если уже болят, тем более пора их убирать! а если вы такая же трусишка как и я, боитесь на операцию, то рекомендую эффективный метод по которому убрала эти шишки, я опубликовала на своей стене",1,0,0,0
1824,174650,я очень надеюсь что эта кроха наидет любящих родителеи и все у нее будет хорошо а эта коза получит за содеянное с ребенком не должно такое оставаться безнаказанным,1,0,0,0
1825,223469,я за тех кто их убивает вот таких надо казнить,0,0,0,1
1826,204981,а если - бы полицейская машина улетела при такой погоне и кто был - бы виновен ? из - за какого - то штрафа ... насмотрелись боевиков...,1,0,0,0
1827,13480,а ответ правильный какой?)),1,0,0,0
1828,51033,во имя отца и сына и святого духа аминь аминь аминь да будет так аминь аминь аминь,1,0,0,0
1829,23140,бросай колоться и очки пидор купи,0,1,0,0
1830,6527,аминь. благодарю.,1,0,0,0
1831,143589,счастье! ура!,1,0,0,0
1832,83531,репост котейку. добрые люди заберите это чудо.,1,0,0,0
1833,171849,"я там два раза талоны брала, только нужно утром.",1,0,0,0
1834,77913,оригинально почти как а.с пушкина!,1,0,0,0
1835,240319,не дурак я прекоасно знаю кто такие янки.,1,0,0,0
1836,13335,владимир! спасибо за классное оформление🙏😊,1,0,0,0
1837,15104,"пресвятая богородица слава тебе! пресвятая богородица, спаси нас от болезней и зла!!! аминь!!!🙏🔆❤",1,0,0,0
1838,112704,"я не быдло, извини.",1,0,0,0
1839,88386,доигрались. в день вдв такая мерзость. на корню надо душить эту заразу.,0,1,0,1
1840,103725,"ну да не очень,торопился наверное,про узоху все верно,вводной тоже поднять бы,ситуаций бывает много,за малые деньги бывало руки не подымаются сделать красиво",1,0,0,0
1841,213498,"правильно,что кандидатка не парится с программой и обещаниями - все равно после выборов их никто не выполняет, нечего народ и дурить. и почему учительница английского языка хуже артиста или подполковника кгб.",1,0,0,0
1842,148616,"хотелось бы на твоё ебло глянуть. отличный артист,все бы мужики достигли того чего он.",0,1,0,0
1843,106946,а ну может. я 23000,1,0,0,0
1844,91265,👍👍вот это слова мужчины!!!,1,0,0,0
1845,42434,китай-рассадник болезней!!!!!!,1,0,0,0
1846,194094,и разве это человек?- это тварь самая натуральная.,0,1,0,0
1847,221008,красивая.но жать что не в моём городе,1,0,0,0
1848,38615,точно знаю работают на той неделе два раза заходила.,1,0,0,0
1849,59056,ей снится как насосала на всё это убожество.👎 (md),0,0,1,0
1850,98001,рейд группа vs кровавый захвата капитан до окончания рейда осталось оо б зз чб чо начать бой б ты сможешь начать бой герои новый через рейда оо о юра чибисов юрец командор нанесено б ч урона,1,0,0,0
1851,181755,сбербанк онлайн операции чек по сбербанк онлайн операция перевод с карты на карту дата мску аоперации б мая оо операции мску время б чо б номер документа чб статус операции выполнен успешно сумма операции оо ооо руб комиссия ооо руб отправитель иг бчо получатель карты оо код авторизации взб получатель платежа ирина ильинична а пао платеж выполнен опиll,1,0,0,0
1852,7067,профессионалы по отмывынию бвбла!!!,1,0,0,0
1853,103130,здрасти а где можно забрать,1,0,0,0
1854,230940,"лерочка молодец, мы все тобой гордимся,желаю тебе успехов и больших побед, так держать, будь счастлива!!!!!!!!!!!",1,0,0,0
1855,94678,они наверное ещё чужих на отбирали 🤭🤭🤭🤭,1,0,0,0
1856,206981,мы до сих пор ими пользуемся.😀,1,0,0,0
1857,144895,не раненные а трахнутые прямо в 21!,0,1,1,0
1858,79874,"чёж блядь, не в полночь свиснут?????",0,1,0,0
1859,160614,ну настоящая мама умничка,1,0,0,0
1860,105714,а как их открывать снаружи???,1,0,0,0
1861,93598,конь педальный чо ты сдулся,0,1,0,0
1862,102579,ольга хорошо добавлю в заказ,1,0,0,0
1863,195458,"путин всем блять помогает, а своему народу хуй вам. зашибись",0,1,0,0
1864,43300,удаляла. и не через госуслуги а через сайт регистратура96,1,0,0,0
1865,152426,какой милый и так старается,1,0,0,0
1866,21341,"шалаве отрезать ноги по самую дырку, а этому чепушиле руки и пускай бегают и руками машут",0,1,0,1
1867,160710,согласен с отставку пидарасов,0,1,0,0
1868,209127,судя по фото сильно нагулялся! 😂😂😂,1,0,0,0
1869,62646,"васька! твоя на крыше,брысь отсюда!",1,0,0,0
1870,24810,вы с ним знакомы извиняюсь шутка,1,0,0,0
1871,12160,"молодец! чудо! очень вкусный, наверное!",1,0,0,0
1872,78791,яну пофиг было -с оркестром или ин рок играть ✌ (h),1,0,0,0
1873,34506,"ей точно лечиться надо, с жиру своего бесятся всякий бре выдумывают!",1,0,0,0
1874,234319,совсем не верится!,1,0,0,0
1875,25446,я в шоке неужели вот эта прости господи пизда не чувствует что у неё разрез по самую не хочу,0,1,0,0
1876,120505,"хорошо хоть, что копыта не откинула :d",1,0,0,0
1877,152800,так то оно так . но не с нынешней молодёжью .,1,0,0,0
1878,112198,"борзота кругом ,стрелять скоро пора за враньё.",0,0,0,1
